sample_id,model,rep,lang1,lang2,similarity
4471,fire,2,ar,th,0.707953691482544
4471,fire,3,ar,th,0.7081488966941833
4471,fire,4,ar,th,0.772801399230957
4471,global,0,ar,th,0.6994800567626953
4471,global,1,ar,th,0.5601282119750977
4471,global,2,ar,th,0.6855069994926453
4471,global,3,ar,th,0.5939693450927734
4471,global,4,ar,th,0.6486520767211914
4471,water,0,ar,th,0.741692066192627
4471,water,1,ar,th,0.6446974277496338
4471,water,2,ar,th,0.6261148452758789
4471,water,3,ar,th,0.753176748752594
4471,water,4,ar,th,0.6476259827613831
4473,earth,0,en,ru,0.6619341373443604
4473,earth,1,en,ru,0.6108322143554688
4473,earth,2,en,ru,0.6538792848587036
4473,earth,3,en,ru,0.8811983466148376
4473,earth,4,en,ru,0.7043224573135376
4473,fire,0,en,ru,0.8820388913154602
4473,fire,1,en,ru,0.6454849243164062
4473,fire,2,en,ru,0.7027842998504639
4473,fire,3,en,ru,0.658514678478241
4473,fire,4,en,ru,0.6727901697158813
4473,global,0,en,ru,0.6091790199279785
4473,global,1,en,ru,0.7035599946975708
4473,global,2,en,ru,0.6238226890563965
4473,global,3,en,ru,0.6937651634216309
4473,global,4,en,ru,0.6817640066146851
4473,water,0,en,ru,0.87941974401474
4473,water,1,en,ru,0.8820420503616333
4473,water,2,en,ru,0.6517543792724609
4473,water,3,en,ru,0.87941974401474
4473,water,4,en,ru,0.6404004096984863
4588,earth,0,de,en,0.8306534886360168
4588,earth,1,de,en,0.8380764126777649
4588,earth,2,de,en,0.7172954082489014
4588,earth,3,de,en,0.8471324443817139
4588,earth,4,de,en,0.6768394708633423
4588,fire,0,de,en,0.8340411186218262
4588,fire,1,de,en,0.7698891162872314
4588,fire,2,de,en,0.9001810550689697
4588,fire,3,de,en,0.7780353426933289
4588,fire,4,de,en,0.8351603746414185
4588,global,0,de,en,0.3094325661659241
4588,global,1,de,en,0.2550715506076813
4588,global,2,de,en,0.36617302894592285
4588,global,3,de,en,0.31611213088035583
4588,global,4,de,en,0.29735004901885986
4588,water,0,de,en,0.5595788955688477
4588,water,1,de,en,0.847684383392334
4588,water,2,de,en,0.888142466545105
4588,water,3,de,en,0.890038013458252
4588,water,4,de,en,0.888142466545105
4617,earth,0,ar,de,0.7005847692489624
4617,earth,0,ar,ru,0.7557306289672852
4617,earth,0,de,ru,0.672086775302887
4617,earth,1,ar,de,0.5753201246261597
4617,earth,1,ar,ru,0.6494088768959045
4617,earth,1,de,ru,0.6107518672943115
4617,earth,2,ar,de,0.6453982591629028
4617,earth,2,ar,ru,0.6693077683448792
4617,earth,2,de,ru,0.725823700428009
4617,earth,3,ar,de,0.6857442259788513
4617,earth,3,ar,ru,0.649701714515686
4617,earth,3,de,ru,0.7033863663673401
4617,earth,4,ar,de,0.7098675966262817
4617,earth,4,ar,ru,0.6778610944747925
4617,earth,4,de,ru,0.6199235916137695
4617,fire,0,ar,de,0.6801059246063232
4617,fire,1,ar,de,0.7793327569961548
4617,fire,2,ar,de,0.6968679428100586
4617,fire,3,ar,de,0.6710172295570374
4617,fire,4,ar,de,0.6335899233818054
4617,fire,4,ar,ru,0.7543953061103821
4617,fire,4,de,ru,0.6782580614089966
4617,global,0,ar,de,0.689369797706604
4617,global,0,ar,ru,0.7927356958389282
4617,global,0,de,ru,0.7182170152664185
4617,global,1,ar,de,0.7562798261642456
4617,global,1,ar,ru,0.8178743124008179
4617,global,1,de,ru,0.6869641542434692
4617,global,2,ar,de,0.5937456488609314
4617,global,2,ar,ru,0.7470746040344238
4617,global,2,de,ru,0.6611450910568237
4617,global,3,ar,de,0.639400064945221
4617,global,3,ar,ru,0.7677518725395203
4617,global,3,de,ru,0.6797940731048584
4617,global,4,ar,de,0.6481814384460449
4617,global,4,ar,ru,0.7661753296852112
4617,global,4,de,ru,0.6520699858665466
4617,water,0,ar,de,0.6641022562980652
4617,water,0,ar,ru,0.716286838054657
4617,water,0,de,ru,0.6825699210166931
4617,water,1,ar,de,0.6894961595535278
4617,water,1,ar,ru,0.6471853256225586
4617,water,1,de,ru,0.6628348231315613
4617,water,2,ar,de,0.6552272439002991
4617,water,2,ar,ru,0.7135016918182373
4617,water,2,de,ru,0.6965150237083435
4617,water,3,ar,de,0.6680636405944824
4617,water,4,ar,de,0.6735365390777588
4617,water,4,ar,ru,0.5878093242645264
4617,water,4,de,ru,0.6775345802307129
4670,earth,0,en,ru,0.3979281485080719
4670,earth,1,en,ru,0.3997965455055237
4670,earth,2,en,ru,0.42425376176834106
4670,earth,3,en,ru,0.3605925142765045
4670,earth,4,en,ru,0.3607444167137146
4670,fire,0,en,ru,0.44596022367477417
4670,fire,2,en,ru,0.43678274750709534
4670,fire,3,en,ru,0.4210900664329529
4670,global,0,en,ru,0.6275180578231812
4670,global,1,en,ru,0.5313137769699097
4670,global,2,en,ru,0.6542967557907104
4670,global,3,en,ru,0.7276996970176697
4670,global,4,en,ru,0.6493443250656128
4670,water,0,en,ru,0.38111257553100586
4670,water,1,en,ru,0.4167473614215851
4670,water,2,en,ru,0.39229118824005127
4670,water,3,en,ru,0.40283840894699097
4670,water,4,en,ru,0.439762145280838
4779,earth,0,de,en,0.33829212188720703
4779,earth,1,de,en,0.33829212188720703
4779,earth,2,de,en,0.33829212188720703
4779,earth,3,de,en,0.33829212188720703
4779,earth,4,de,en,0.32949593663215637
4779,fire,0,de,en,0.33475369215011597
4779,fire,1,de,en,0.3225535452365875
4779,fire,2,de,en,0.35294705629348755
4779,fire,3,de,en,0.35083991289138794
4779,fire,4,de,en,0.35083991289138794
4779,global,0,de,en,0.34331315755844116
4779,global,1,de,en,0.3489415943622589
4779,global,2,de,en,0.3304218649864197
4779,global,3,de,en,0.35517382621765137
4779,global,4,de,en,0.3609233498573303
4779,water,0,de,en,0.33829212188720703
4779,water,1,de,en,0.3426130414009094
4779,water,2,de,en,0.33829212188720703
4779,water,3,de,en,0.3426130414009094
4779,water,4,de,en,0.3426130414009094
5017,earth,0,en,th,0.4411982595920563
5017,earth,1,en,th,0.5153509378433228
5017,earth,2,en,th,0.49673891067504883
5017,earth,3,en,th,0.41140663623809814
5017,earth,4,en,th,0.49669182300567627
5017,fire,0,en,th,0.4524398446083069
5017,fire,1,en,th,0.4213985204696655
5017,fire,2,en,th,0.43334051966667175
5017,fire,3,en,th,0.4363950490951538
5017,fire,4,en,th,0.488221138715744
5017,global,0,en,th,0.7591437101364136
5017,global,1,en,th,0.7808966636657715
5017,global,2,en,th,0.8390419483184814
5017,global,3,en,th,0.8018418550491333
5017,global,4,en,th,0.8457307815551758
5017,water,0,en,th,0.4759061336517334
5017,water,1,en,th,0.5035020112991333
5017,water,2,en,th,0.3429338037967682
5017,water,3,en,th,0.4557455778121948
5017,water,4,en,th,0.45333331823349
5047,earth,0,ar,en,0.795756459236145
5047,earth,0,ar,ru,0.8113861083984375
5047,earth,0,en,ru,0.8114928007125854
5047,earth,1,ar,en,0.822961688041687
5047,earth,1,ar,ru,0.8312650918960571
5047,earth,1,en,ru,0.8694932460784912
5047,earth,2,ar,en,0.8749334812164307
5047,earth,2,ar,ru,0.8105589747428894
5047,earth,2,en,ru,0.785144567489624
5047,earth,3,ar,en,0.8701674342155457
5047,earth,3,ar,ru,0.8059120178222656
5047,earth,3,en,ru,0.805208683013916
5047,earth,4,ar,en,0.7644569873809814
5047,earth,4,ar,ru,0.8205076456069946
5047,earth,4,en,ru,0.7888755798339844
5047,fire,0,ar,en,0.8296070694923401
5047,fire,0,ar,ru,0.7940881252288818
5047,fire,0,en,ru,0.7809365391731262
5047,fire,1,ar,en,0.7479429244995117
5047,fire,1,ar,ru,0.847048819065094
5047,fire,1,en,ru,0.7688722610473633
5047,fire,2,ar,en,0.8337916135787964
5047,fire,2,ar,ru,0.7814608812332153
5047,fire,2,en,ru,0.7874524593353271
5047,fire,3,ar,en,0.8078187108039856
5047,fire,3,ar,ru,0.8197970390319824
5047,fire,3,en,ru,0.858422577381134
5047,fire,4,ar,en,0.8121798634529114
5047,fire,4,ar,ru,0.7971308827400208
5047,fire,4,en,ru,0.8182486295700073
5047,global,0,ar,en,0.8408061265945435
5047,global,0,ar,ru,0.7917675971984863
5047,global,0,en,ru,0.8312129378318787
5047,global,1,ar,en,0.7935758233070374
5047,global,1,ar,ru,0.8433114290237427
5047,global,1,en,ru,0.8646883964538574
5047,global,2,ar,en,0.8719950914382935
5047,global,2,ar,ru,0.8736934065818787
5047,global,2,en,ru,0.8896573781967163
5047,global,3,ar,en,0.7620679140090942
5047,global,3,ar,ru,0.8436877727508545
5047,global,3,en,ru,0.8737525939941406
5047,global,4,ar,en,0.8683706521987915
5047,global,4,ar,ru,0.8071411848068237
5047,global,4,en,ru,0.8602856397628784
5047,water,0,ar,en,0.8784434199333191
5047,water,0,ar,ru,0.8149201273918152
5047,water,0,en,ru,0.8661074638366699
5047,water,1,ar,en,0.8576390743255615
5047,water,1,ar,ru,0.8400498628616333
5047,water,1,en,ru,0.8817447423934937
5047,water,2,ar,en,0.8488901853561401
5047,water,2,ar,ru,0.7929520010948181
5047,water,2,en,ru,0.8170103430747986
5047,water,3,ar,en,0.8206204175949097
5047,water,3,ar,ru,0.8463572263717651
5047,water,3,en,ru,0.8808334469795227
5047,water,4,ar,en,0.8046538829803467
5047,water,4,ar,ru,0.859585165977478
5047,water,4,en,ru,0.8367893695831299
5079,earth,0,ar,de,0.43810489773750305
5079,earth,1,ar,de,0.4319819211959839
5079,earth,2,ar,de,0.46192431449890137
5079,earth,3,ar,de,0.39168331027030945
5079,earth,4,ar,de,0.45066913962364197
5079,global,0,ar,de,0.30938225984573364
5079,global,1,ar,de,0.3003529906272888
5079,global,2,ar,de,0.41171860694885254
5079,global,3,ar,de,0.47183090448379517
5079,global,4,ar,de,0.543602705001831
5079,water,0,ar,de,0.43042588233947754
5079,water,1,ar,de,0.4591577351093292
5079,water,3,ar,de,0.45183369517326355
5079,water,4,ar,de,0.4090458154678345
5129,earth,0,ar,en,0.6081916093826294
5129,earth,0,ar,zh,0.5846633911132812
5129,earth,0,en,zh,0.6149548292160034
5129,earth,1,ar,en,0.549674928188324
5129,earth,1,ar,zh,0.4802374839782715
5129,earth,1,en,zh,0.623833179473877
5129,earth,2,ar,en,0.41608715057373047
5129,earth,2,ar,zh,0.5178560614585876
5129,earth,2,en,zh,0.7162731885910034
5129,earth,3,ar,en,0.5053842067718506
5129,earth,3,ar,zh,0.6326812505722046
5129,earth,3,en,zh,0.7348388433456421
5129,earth,4,ar,en,0.517305850982666
5129,earth,4,ar,zh,0.5277091264724731
5129,earth,4,en,zh,0.6847862005233765
5129,fire,0,ar,en,0.4712490439414978
5129,fire,0,ar,zh,0.46307140588760376
5129,fire,0,en,zh,0.612602949142456
5129,fire,1,ar,en,0.47569817304611206
5129,fire,1,ar,zh,0.5574734807014465
5129,fire,1,en,zh,0.7191320061683655
5129,fire,2,ar,zh,0.5657620429992676
5129,fire,3,ar,en,0.5142148733139038
5129,fire,3,ar,zh,0.5054366588592529
5129,fire,3,en,zh,0.749862790107727
5129,fire,4,ar,en,0.4872537851333618
5129,fire,4,ar,zh,0.5212146639823914
5129,fire,4,en,zh,0.7527801990509033
5129,global,0,ar,en,0.5090338587760925
5129,global,0,ar,zh,0.5702242851257324
5129,global,0,en,zh,0.6898360848426819
5129,global,1,ar,en,0.363685667514801
5129,global,1,ar,zh,0.4977598786354065
5129,global,1,en,zh,0.8630008697509766
5129,global,2,ar,en,0.6486396789550781
5129,global,2,ar,zh,0.6885762214660645
5129,global,2,en,zh,0.8118376135826111
5129,global,3,ar,en,0.6124728918075562
5129,global,3,ar,zh,0.6626629829406738
5129,global,3,en,zh,0.8596065044403076
5129,global,4,ar,en,0.37514185905456543
5129,global,4,ar,zh,0.5712816715240479
5129,global,4,en,zh,0.6871194839477539
5129,water,0,ar,en,0.58552485704422
5129,water,0,ar,zh,0.5998710989952087
5129,water,0,en,zh,0.6871193647384644
5129,water,1,ar,en,0.4895404875278473
5129,water,1,ar,zh,0.5420265197753906
5129,water,1,en,zh,0.5860756635665894
5129,water,2,ar,en,0.5230147838592529
5129,water,2,ar,zh,0.5669047236442566
5129,water,2,en,zh,0.6959872245788574
5129,water,3,ar,en,0.4720427691936493
5129,water,3,ar,zh,0.4983125329017639
5129,water,3,en,zh,0.6267936825752258
5129,water,4,ar,en,0.4214339852333069
5129,water,4,ar,zh,0.4525970220565796
5129,water,4,en,zh,0.7078911066055298
5320,earth,0,de,ru,0.3080902099609375
5320,earth,1,de,ru,0.5173748731613159
5320,earth,2,de,ru,0.5398119688034058
5320,earth,3,de,ru,0.5352829098701477
5320,earth,4,de,ru,0.5167573690414429
5320,fire,0,de,ru,0.5043618679046631
5320,fire,1,de,ru,0.5125967264175415
5320,fire,2,de,ru,0.3123388886451721
5320,fire,3,de,ru,0.40517494082450867
5320,fire,4,de,ru,0.435654878616333
5320,global,0,de,ru,0.7172690033912659
5320,global,1,de,ru,0.6240626573562622
5320,global,2,de,ru,0.548251748085022
5320,global,3,de,ru,0.5027368068695068
5320,global,4,de,ru,0.6290901899337769
5320,water,0,de,ru,0.6120530366897583
5320,water,1,de,ru,0.5416138172149658
5320,water,2,de,ru,0.48710402846336365
5320,water,3,de,ru,0.3631904721260071
5320,water,4,de,ru,0.3860854506492615
5344,earth,0,ru,th,0.5685650110244751
5344,earth,1,ru,th,0.6317601799964905
5344,earth,2,ru,th,0.6698501110076904
5344,earth,3,ru,th,0.5043303966522217
5344,earth,4,ru,th,0.5979065895080566
5344,fire,0,ru,th,0.6014658212661743
5344,fire,3,ru,th,0.6238994598388672
5344,fire,4,ru,th,0.710864782333374
5344,global,0,ru,th,0.5009394884109497
5344,global,1,ru,th,0.607722818851471
5344,global,2,ru,th,0.6136219501495361
5344,global,3,ru,th,0.7583473920822144
5344,global,4,ru,th,0.4229939579963684
5344,water,0,ru,th,0.7259635925292969
5344,water,1,ru,th,0.5639585256576538
5344,water,2,ru,th,0.5465037822723389
5344,water,3,ru,th,0.6741213798522949
5344,water,4,ru,th,0.607750654220581
5366,earth,0,ar,de,0.6652294397354126
5366,earth,1,ar,de,0.7475783824920654
5366,earth,2,ar,de,0.8126395344734192
5366,earth,3,ar,de,0.6938084959983826
5366,earth,4,ar,de,0.6938084959983826
5366,fire,0,ar,de,0.7318213582038879
5366,fire,1,ar,de,0.5902056694030762
5366,fire,2,ar,de,0.5902056694030762
5366,fire,3,ar,de,0.5346217155456543
5366,fire,4,ar,de,0.5761265158653259
5366,global,0,ar,de,0.7965801954269409
5366,global,1,ar,de,0.5567867755889893
5366,global,2,ar,de,0.26036468148231506
5366,global,3,ar,de,0.43974363803863525
5366,global,4,ar,de,0.43974363803863525
5366,water,0,ar,de,0.5332485437393188
5366,water,1,ar,de,0.7967251539230347
5366,water,2,ar,de,0.7467831373214722
5366,water,3,ar,de,0.6909602880477905
5366,water,4,ar,de,0.703688383102417
5612,earth,0,en,th,0.8861558437347412
5612,earth,1,en,th,0.8707953095436096
5612,earth,2,en,th,0.8091391921043396
5612,earth,3,en,th,0.8829976320266724
5612,earth,4,en,th,0.901176929473877
5612,fire,0,en,th,0.8777543306350708
5612,fire,1,en,th,0.8750314712524414
5612,fire,2,en,th,0.9099239110946655
5612,fire,3,en,th,0.8863131403923035
5612,fire,4,en,th,0.8767706155776978
5612,global,0,en,th,0.7914755344390869
5612,global,1,en,th,0.7765188813209534
5612,global,2,en,th,0.8152104616165161
5612,global,3,en,th,0.9337562918663025
5612,global,4,en,th,0.9509043097496033
5612,water,0,en,th,0.8862141966819763
5612,water,1,en,th,0.8111047148704529
5612,water,2,en,th,0.8328275680541992
5612,water,3,en,th,0.8770237565040588
5612,water,4,en,th,0.8759306073188782
5660,earth,0,en,ru,0.5247162580490112
5660,earth,1,en,ru,0.43404069542884827
5660,earth,2,en,ru,0.5830831527709961
5660,earth,3,en,ru,0.5067470073699951
5660,earth,4,en,ru,0.5719130039215088
5660,fire,0,en,ru,0.5385990142822266
5660,fire,2,en,ru,0.5732182264328003
5660,fire,3,en,ru,0.5606592893600464
5660,global,0,en,ru,0.5770053863525391
5660,global,1,en,ru,0.5467953085899353
5660,global,2,en,ru,0.2985216975212097
5660,global,3,en,ru,0.5850721597671509
5660,global,4,en,ru,0.5591593384742737
5660,water,0,en,ru,0.39903295040130615
5660,water,1,en,ru,0.42311742901802063
5660,water,2,en,ru,0.5932566523551941
5660,water,4,en,ru,0.46112048625946045
5763,earth,0,ar,ru,0.6869545578956604
5763,earth,1,ar,ru,0.6452696919441223
5763,earth,2,ar,ru,0.4896717667579651
5763,earth,3,ar,ru,0.533939003944397
5763,earth,4,ar,ru,0.6737030148506165
5763,fire,0,ar,ru,0.6331087350845337
5763,fire,1,ar,ru,0.6045033931732178
5763,fire,2,ar,ru,0.5622645616531372
5763,fire,3,ar,ru,0.6544173955917358
5763,fire,4,ar,ru,0.6601499915122986
5763,global,0,ar,ru,0.6241593360900879
5763,global,1,ar,ru,0.5187234878540039
5763,global,2,ar,ru,0.5934534072875977
5763,global,3,ar,ru,0.5481743812561035
5763,global,4,ar,ru,0.5712127089500427
5763,water,0,ar,ru,0.6290634870529175
5763,water,1,ar,ru,0.6130244731903076
5763,water,2,ar,ru,0.5964251756668091
5763,water,3,ar,ru,0.6852840185165405
5763,water,4,ar,ru,0.6150451302528381
5891,earth,0,ar,zh,0.23864637315273285
5891,earth,1,ar,zh,0.20839183032512665
5891,earth,2,ar,zh,0.2466036081314087
5891,earth,3,ar,zh,0.2538312077522278
5891,earth,4,ar,zh,0.22003701329231262
5891,fire,0,ar,zh,0.07440260052680969
5891,fire,1,ar,zh,0.21578964591026306
5891,fire,2,ar,zh,0.2006647288799286
5891,fire,3,ar,zh,0.24728932976722717
5891,fire,4,ar,zh,0.3261403441429138
5891,global,0,ar,zh,0.1639002114534378
5891,global,1,ar,zh,0.2859754264354706
5891,global,2,ar,zh,0.07457171380519867
5891,global,3,ar,zh,0.16092360019683838
5891,global,4,ar,zh,0.08698023110628128
5891,water,0,ar,zh,0.22298365831375122
5891,water,1,ar,zh,0.2311396300792694
5891,water,2,ar,zh,0.2272479385137558
5891,water,3,ar,zh,0.2643851041793823
5891,water,4,ar,zh,0.2904921770095825
5906,earth,0,ru,zh,0.7784332036972046
5906,earth,1,ru,zh,0.8644154667854309
5906,earth,2,ru,zh,0.8584563732147217
5906,earth,3,ru,zh,0.9178248643875122
5906,earth,4,ru,zh,0.8160412311553955
5906,fire,0,ru,zh,0.8653911352157593
5906,fire,1,ru,zh,0.605933427810669
5906,fire,2,ru,zh,0.77058345079422
5906,fire,3,ru,zh,0.7028439044952393
5906,fire,4,ru,zh,0.716774046421051
5906,global,0,ru,zh,0.9447081089019775
5906,global,1,ru,zh,0.7546562552452087
5906,global,2,ru,zh,0.8494115471839905
5906,global,3,ru,zh,0.9190202951431274
5906,global,4,ru,zh,0.9164912700653076
5906,water,0,ru,zh,0.8574954867362976
5906,water,1,ru,zh,0.8813190460205078
5906,water,2,ru,zh,0.9100921750068665
5906,water,3,ru,zh,0.8383969664573669
5906,water,4,ru,zh,0.8729544878005981
6075,earth,0,de,ru,0.5160293579101562
6075,earth,1,de,ru,0.5743627548217773
6075,earth,2,de,ru,0.599424421787262
6075,earth,3,de,ru,0.6299834251403809
6075,earth,4,de,ru,0.4549388885498047
6075,fire,0,de,ru,0.3848283886909485
6075,fire,1,de,ru,0.3513670563697815
6075,fire,2,de,ru,0.33115822076797485
6075,fire,3,de,ru,0.42046961188316345
6075,fire,4,de,ru,0.28640830516815186
6075,global,0,de,ru,0.3648794889450073
6075,global,1,de,ru,0.3648794889450073
6075,global,2,de,ru,0.3870251476764679
6075,global,3,de,ru,0.3773386478424072
6075,global,4,de,ru,0.41279393434524536
6075,water,0,de,ru,0.24215564131736755
6075,water,1,de,ru,0.2548316717147827
6075,water,2,de,ru,0.47211721539497375
6075,water,3,de,ru,0.37829676270484924
6075,water,4,de,ru,0.4549388885498047
6158,earth,0,en,zh,0.8470242023468018
6158,earth,2,en,zh,0.5403910279273987
6158,earth,3,en,zh,0.5200605392456055
6158,fire,0,en,zh,0.4824826419353485
6158,fire,1,en,zh,0.5352694988250732
6158,fire,2,en,zh,0.5316159129142761
6158,fire,3,en,zh,0.5943923592567444
6158,fire,4,en,zh,0.44875669479370117
6158,global,0,en,zh,0.6104023456573486
6158,global,1,en,zh,0.6597791910171509
6158,global,2,en,zh,0.48742926120758057
6158,global,3,en,zh,0.48386695981025696
6158,global,4,en,zh,0.5461112260818481
6158,water,0,en,zh,0.4324784576892853
6158,water,1,en,zh,0.38859522342681885
6158,water,2,en,zh,0.5364568829536438
6158,water,3,en,zh,0.4206966757774353
6230,earth,0,ar,ru,0.6608802080154419
6230,earth,1,ar,ru,0.8997831344604492
6230,earth,2,ar,ru,0.8535816669464111
6230,earth,3,ar,ru,0.771403431892395
6230,earth,4,ar,ru,0.6258383393287659
6230,fire,0,ar,ru,0.8285975456237793
6230,fire,1,ar,ru,0.8374038934707642
6230,fire,2,ar,ru,0.840146005153656
6230,fire,4,ar,ru,0.7185320258140564
6230,global,0,ar,ru,0.7880483269691467
6230,global,1,ar,ru,0.7429364919662476
6230,global,2,ar,ru,0.8042113780975342
6230,global,3,ar,ru,0.888592541217804
6230,global,4,ar,ru,0.733751654624939
6230,water,0,ar,ru,0.858303427696228
6230,water,1,ar,ru,0.7206305265426636
6230,water,2,ar,ru,0.6585447788238525
6230,water,3,ar,ru,0.8512054681777954
6230,water,4,ar,ru,0.7913635969161987
6273,earth,0,de,ru,0.48054811358451843
6273,earth,1,de,ru,0.5754896402359009
6273,earth,2,de,ru,0.5112719535827637
6273,earth,3,de,ru,0.5868523716926575
6273,earth,4,de,ru,0.6443429589271545
6273,fire,0,de,ru,0.678835391998291
6273,fire,1,de,ru,0.5663206577301025
6273,fire,2,de,ru,0.7689629197120667
6273,fire,3,de,ru,0.6745805144309998
6273,fire,4,de,ru,0.6405512690544128
6273,global,0,de,ru,0.6909432411193848
6273,global,1,de,ru,0.49280688166618347
6273,global,2,de,ru,0.6607415676116943
6273,global,3,de,ru,0.6203590035438538
6273,global,4,de,ru,0.5853236317634583
6273,water,0,de,ru,0.5136407613754272
6273,water,1,de,ru,0.6428969502449036
6273,water,2,de,ru,0.6216996908187866
6273,water,3,de,ru,0.4852086305618286
6273,water,4,de,ru,0.5435921549797058
6276,earth,0,ar,en,0.4270922839641571
6276,earth,1,ar,en,0.38889992237091064
6276,earth,2,ar,en,0.3547857105731964
6276,earth,3,ar,en,0.4101945161819458
6276,earth,4,ar,en,0.38626089692115784
6276,fire,0,ar,en,0.4099985361099243
6276,global,0,ar,en,0.6115516424179077
6276,global,1,ar,en,0.5502991080284119
6276,global,2,ar,en,0.48837965726852417
6276,global,3,ar,en,0.5502991080284119
6276,global,4,ar,en,0.5996253490447998
6276,water,0,ar,en,0.39671534299850464
6276,water,1,ar,en,0.347903311252594
6276,water,2,ar,en,0.4558194577693939
6276,water,3,ar,en,0.37835437059402466
6276,water,4,ar,en,0.44488754868507385
6504,earth,0,ar,ru,0.47228163480758667
6504,earth,1,ar,ru,0.5843918919563293
6504,earth,2,ar,ru,0.4565849006175995
6504,earth,3,ar,ru,0.6204413175582886
6504,earth,4,ar,ru,0.7977796792984009
6504,fire,0,ar,ru,0.47271570563316345
6504,fire,1,ar,ru,0.6419376134872437
6504,fire,2,ar,ru,0.6411802172660828
6504,fire,3,ar,ru,0.7524302005767822
6504,fire,4,ar,ru,0.629360556602478
6504,global,0,ar,ru,0.38677406311035156
6504,global,1,ar,ru,0.4040015935897827
6504,global,2,ar,ru,0.3366237282752991
6504,global,3,ar,ru,0.4691283106803894
6504,global,4,ar,ru,0.42478513717651367
6504,water,0,ar,ru,0.5938829779624939
6504,water,1,ar,ru,0.48699086904525757
6504,water,2,ar,ru,0.5099880695343018
6504,water,3,ar,ru,0.5653353929519653
6504,water,4,ar,ru,0.6581940054893494
6662,earth,0,en,th,0.6031867861747742
6662,earth,1,en,th,0.4398764371871948
6662,earth,2,en,th,0.5867091417312622
6662,earth,3,en,th,0.5438030958175659
6662,earth,4,en,th,0.426130473613739
6662,fire,0,en,th,0.5279345512390137
6662,fire,1,en,th,0.6240407824516296
6662,fire,2,en,th,0.5790125131607056
6662,fire,3,en,th,0.5296443700790405
6662,fire,4,en,th,0.6043504476547241
6662,global,0,en,th,0.692507266998291
6662,global,1,en,th,0.723336935043335
6662,global,2,en,th,0.554399311542511
6662,global,3,en,th,0.5922204852104187
6662,global,4,en,th,0.6390273571014404
6662,water,0,en,th,0.5338113903999329
6662,water,1,en,th,0.5015122890472412
6662,water,2,en,th,0.5198856592178345
6662,water,3,en,th,0.4759211838245392
6662,water,4,en,th,0.4981854259967804
6670,earth,0,ar,th,0.6613820791244507
6670,earth,1,ar,th,0.7388195395469666
6670,fire,3,ar,th,0.721530556678772
6670,fire,4,ar,th,0.7202272415161133
6670,global,0,ar,th,0.6535454988479614
6670,global,1,ar,th,0.6535454988479614
6670,global,2,ar,th,0.45569556951522827
6670,global,3,ar,th,0.3332321047782898
6670,global,4,ar,th,0.8025139570236206
6670,water,0,ar,th,0.4797022342681885
6670,water,1,ar,th,0.7452376484870911
6670,water,2,ar,th,0.591953694820404
6670,water,3,ar,th,0.591953694820404
6670,water,4,ar,th,0.4422331154346466
6847,earth,0,ru,th,0.624600887298584
6847,earth,3,ru,th,0.5715137720108032
6847,fire,0,ru,th,0.9012668132781982
6847,fire,3,ru,th,0.6891661882400513
6847,global,0,ru,th,0.8048281669616699
6847,global,1,ru,th,0.7331173419952393
6847,global,2,ru,th,0.7018560171127319
6847,global,3,ru,th,0.6642255783081055
6847,global,4,ru,th,0.5772937536239624
6847,water,0,ru,th,0.7996103763580322
6847,water,1,ru,th,0.6644145250320435
6847,water,4,ru,th,0.6651045680046082
6863,earth,0,ar,th,0.8680437207221985
6863,earth,1,ar,th,0.9170026183128357
6863,earth,2,ar,th,0.9437015056610107
6863,earth,3,ar,th,0.8577432632446289
6863,earth,4,ar,th,0.9025248289108276
6863,fire,0,ar,th,0.8579510450363159
6863,fire,1,ar,th,0.8479163646697998
6863,fire,2,ar,th,0.8701430559158325
6863,fire,3,ar,th,0.8585116863250732
6863,fire,4,ar,th,0.9041080474853516
6863,global,0,ar,th,0.8571423292160034
6863,global,1,ar,th,0.8758202791213989
6863,global,2,ar,th,0.8946439027786255
6863,global,3,ar,th,0.8120169639587402
6863,global,4,ar,th,0.8684266209602356
6863,water,0,ar,th,0.9052826762199402
6863,water,1,ar,th,0.9123793840408325
6863,water,2,ar,th,0.8436260223388672
6863,water,3,ar,th,0.8675245046615601
6863,water,4,ar,th,0.8557564616203308
6868,earth,1,ar,zh,0.2971045970916748
6868,earth,2,ar,zh,0.4340602159500122
6868,earth,3,ar,zh,0.3040372133255005
6868,earth,4,ar,zh,0.4794609546661377
6868,fire,0,ar,zh,0.3479422628879547
6868,fire,2,ar,zh,0.2952547073364258
6868,fire,3,ar,zh,0.29585886001586914
6868,fire,4,ar,zh,0.36203956604003906
6868,global,0,ar,zh,0.324357807636261
6868,global,1,ar,zh,0.44407230615615845
6868,global,2,ar,zh,0.44145679473876953
6868,global,3,ar,zh,0.36902543902397156
6868,global,4,ar,zh,0.335746705532074
6868,water,0,ar,zh,0.34241771697998047
6868,water,1,ar,zh,0.28114044666290283
6868,water,3,ar,zh,0.2624850571155548
6868,water,4,ar,zh,0.2960289716720581
7009,earth,0,ru,zh,0.4987608790397644
7009,earth,1,ru,zh,0.40916502475738525
7009,earth,2,ru,zh,0.45768117904663086
7009,earth,3,ru,zh,0.4860551357269287
7009,earth,4,ru,zh,0.4587629735469818
7009,fire,0,ru,zh,0.5300157070159912
7009,fire,1,ru,zh,0.38363832235336304
